department,gender,id,job,name,id_pelicula
Directing,0.0,67794.0,Director,Gérard Corbiau,44947
Directing,0.0,17277.0,Director,Lodge Kerrigan,13468
Directing,2.0,58375.0,Director,Andy Fickman,20521
Directing,2.0,6163.0,Director,Adam Goldberg,25428
Directing,2.0,88857.0,Director,Dome Karukoski,53296
Directing,2.0,177891.0,Director,John Parker,79363
Directing,2.0,4786.0,Director,Richard Attenborough,34193
Directing,2.0,37259.0,Director,Neil Armfield,4441
Directing,2.0,13899.0,Director,G.W. Pabst,84954
Directing,2.0,45138.0,Director,Luc Dardenne,11490
Directing,2.0,56209.0,Director,Jean-Pierre Dardenne,11490
Directing,2.0,68946.0,Director,James Hanlon,11304
Directing,0.0,68948.0,Director,Rob Klug,11304
Directing,0.0,68949.0,Director,Gedeon Naudet,11304
Directing,0.0,68950.0,Director,Jules Naudet,11304
Directing,2.0,15389.0,Director,Louis Malle,55368
Directing,2.0,151232.0,Director,Wil Shriner,18276
Directing,2.0,83413.0,Director,Norman Tokar,26514
Directing,2.0,12987.0,Director,David Zucker,4257
Directing,2.0,27571.0,Director,David Slade,2652
Directing,2.0,83857.0,Director,Alex Turner,19592
Directing,2.0,3776.0,Director,Jean-Luc Godard,1629
Directing,2.0,81251.0,Director,Banjong Pisanthanakun,17111
Directing,2.0,81252.0,Director,Parkpoom Wongpoom,17111
Directing,2.0,9789.0,Director,Robert Altman,9526
Directing,2.0,21958.0,Director,Mark Rydell,19126
Directing,2.0,12160.0,Director,Satyajit Ray,80556
Directing,2.0,176063.0,Director,Hal Sutherland,39045
Directing,2.0,12677.0,Director,Matthew Robbins,27201
Directing,2.0,47640.0,Director,Clark Johnson,5820
Directing,0.0,64114.0,Director,Edward Dmytryk,19661
Directing,0.0,132452.0,Director,Im Sang-soo,41338
Directing,0.0,60207.0,Director,Steve 'Spaz' Williams,9904
Directing,2.0,132364.0,Director,Ricardo de Montreuil,50724
Directing,2.0,8296.0,Director,Christophe Gans,588
Directing,0.0,20660.0,Director,Carlos Reygadas,17247
Directing,2.0,3289.0,Director,Paul Weitz,9310
Directing,2.0,25161.0,Director,Marcel Carné,48369
Directing,0.0,36772.0,Director,Ann Turner,18858
Directing,2.0,114337.0,Director,George Fitzmaurice,35545
Directing,2.0,6094.0,Director,Hans-Christian Schmid,1557
Directing,2.0,29226.0,Director,Julian Jarrold,16367
Directing,2.0,81285.0,Director,Stuart Heisler,17131
Directing,2.0,57214.0,Director,Prachya Pinkaew,8982
Directing,2.0,15344.0,Director,J.J. Abrams,956
Directing,2.0,71174.0,Director,Tsai Ming-liang,36253
Directing,2.0,68.0,Director,Fritz Lang,31506
Directing,2.0,68.0,Director,Fritz Lang,42512
Directing,2.0,1188.0,Director,Kim Ki-duk,1416
Directing,2.0,5174.0,Director,Barry Sonnenfeld,9530
Directing,2.0,25598.0,Director,Paul Greengrass,9829
Directing,1.0,53014.0,Director,Jessica Bendinger,10115
Directing,2.0,68.0,Director,Fritz Lang,560
Directing,0.0,45730.0,Director,Ramin Bahrani,5717
Directing,0.0,24011.0,Director,Jia Zhangke,41292
Directing,2.0,16888.0,Director,Ralph Nelson,14384
Directing,2.0,21305.0,Director,Lloyd Bacon,28432
Directing,1.0,51856.0,Director,Jenna Fischer,19719
Directing,0.0,85117.0,Director,Ryan Bergmann,19719
Directing,0.0,85118.0,Director,Andrew J. Stratmann,19719
Directing,2.0,61921.0,Director,Courtney Solomon,10008
Directing,2.0,53212.0,Director,David Jacobson,7870
Directing,2.0,72496.0,Director,Yôji Yamada,34019
Directing,2.0,52845.0,Director,Karey Kirkpatrick,7518
Directing,2.0,52870.0,Director,Tim Johnson,7518
Directing,0.0,17447.0,Director,Terry Zwigoff,9786
Directing,2.0,5231.0,Director,Wolfgang Petersen,503
Directing,2.0,6159.0,Director,Ron Howard,591
Directing,2.0,11091.0,Director,Brett Ratner,36668
Directing,2.0,59026.0,Director,Peyton Reed,9767
Directing,2.0,56349.0,Director,Victor Salva,13689
Directing,2.0,84931.0,Director,Michael Cuesta,18164
Directing,2.0,20766.0,Director,Richard E. Grant,15013
Directing,0.0,83070.0,Director,Scott Marshall,21014
Directing,2.0,7879.0,Director,John Lasseter,920
Directing,0.0,7911.0,Director,Joe Ranft,920
Directing,2.0,51917.0,Director,Larry Clark,18484
Directing,2.0,1271.0,Director,Andy García,9700
Directing,2.0,239261.0,Director,Matthew Cole Weiss,14167
Directing,0.0,56109.0,Director,Michael Bregman,12261
Directing,2.0,83784.0,Director,Jan Švankmajer,59892
Directing,2.0,78053.0,Director,Edwin L. Marin,15264
Directing,2.0,68.0,Director,Fritz Lang,20330
Directing,2.0,50739.0,Director,Enzo G. Castellari,44126
Directing,2.0,88164.0,Director,Luigi Cozzi,44126
Directing,0.0,125796.0,Director,Rauni Mollberg,55418
Directing,2.0,1016305.0,Director,Wang Xiaoshuai,101908
Directing,2.0,18392.0,Director,Robert Aldrich,12766
Directing,1.0,16378.0,Director,Mary Harron,15402
Directing,2.0,16644.0,Director,Dolph Lundgren,26116
Directing,0.0,109186.0,Director,Bill Sherwood,32446
Directing,2.0,52405.0,Director,Michael Hoffman,80919
Directing,0.0,555518.0,Director,Aric Avelino,15366
Directing,2.0,77121.0,Director,Randall Miller,53905
Directing,1.0,285385.0,Director,Gaby Dellal,38344
Directing,2.0,12028.0,Director,John Moore,806
Directing,2.0,76998.0,Director,James Marsh,20021
Directing,2.0,53925.0,Director,Jared Hess,9353
Directing,2.0,21031.0,Director,Alejandro Agresti,2044
Directing,2.0,57370.0,Director,Frank Coraci,9339
Directing,2.0,19457.0,Director,Mark Robson,20945
Directing,2.0,65452.0,Director,Mike Leigh,122271
Directing,0.0,95568.0,Director,Peter Watkins,50254
Directing,2.0,98019.0,Director,Wallace Worsley,28249
Directing,2.0,5065.0,Director,David Frankel,350
Directing,2.0,1704.0,Director,Gore Verbinski,58
Directing,2.0,19271.0,Director,Anthony Russo,1819
Directing,2.0,19272.0,Director,Joe Russo,1819
Directing,2.0,19303.0,Director,Kevin Smith,2295
Directing,2.0,11614.0,Director,M. Night Shyamalan,9697
Directing,2.0,8858.0,Director,Ivan Reitman,4474
Directing,2.0,15705.0,Director,Joseph Pevney,43240
Directing,0.0,105567.0,Director,Charles David,30022
Directing,2.0,100053.0,Director,Mario Caiano,28673
Directing,2.0,125543.0,Director,Michael Lindsay-Hogg,20556
Directing,2.0,40260.0,Director,Otar Iosseliani,4962
Directing,2.0,61894.0,Director,Gregory Dark,10007
Directing,1.0,1769.0,Director,Sofia Coppola,1887
Directing,2.0,19406.0,Director,Robert Montgomery,1841
Directing,0.0,270361.0,Director,Aleksey German,71762
Directing,0.0,74589.0,Director,Chris Paine,13508
Directing,0.0,1869.0,Director,Sönke Wortmann,1611
Directing,2.0,53914.0,Director,Jean Eustache,48693
Directing,2.0,19012.0,Director,Davis Guggenheim,1781
Directing,0.0,9049.0,Director,Victor Fleming,43155
Directing,2.0,122583.0,Director,Bryan Gordon,16270
Directing,2.0,56533.0,Director,Claudio Fäh,8997
Directing,0.0,18596.0,Director,Taylor Hackford,42003
Directing,2.0,21806.0,Director,Richard Rush,63100
Directing,2.0,146801.0,Director,Martin Guigui,18404
Directing,2.0,13802.0,Director,Dudley Nichols,51571
Directing,2.0,92015.0,Director,Lu Chuan,16074
Directing,2.0,65310.0,Director,Kenny Ortega,10947
Directing,2.0,1724.0,Director,Roger Spottiswoode,71769
Directing,0.0,116018.0,Director,Matthew Barney,34787
Directing,2.0,5125.0,Director,Fatih Akin,29138
Directing,2.0,71660.0,Director,Caveh Zahedi,17628
Directing,0.0,10042.0,Director,Sérgio Machado,8443
Directing,0.0,1035.0,Director,Paul Schrader,18553
Directing,0.0,1365657.0,Director,Joseph Castelo,26567
Directing,0.0,27436.0,Director,Costa-Gavras,34186
Directing,2.0,82769.0,Director,Craig Chester,17021
Directing,2.0,10790.0,Director,Sam Wood,53231
Directing,2.0,20779.0,Director,Gary Sinyor,22747
Directing,2.0,28399.0,Director,Michael Cooney,27320
Directing,2.0,9021.0,Director,Stephen Woolley,17741
Directing,0.0,4109.0,Director,Michael Curtiz,25563
Directing,2.0,21305.0,Director,Lloyd Bacon,25563
Directing,0.0,51516.0,Director,Steven Hilliard Stern,146322
Directing,2.0,94218.0,Director,Roy Del Ruth,43147
Directing,0.0,17268.0,Director,Ronny Yu,7549
Directing,0.0,93906.0,Director,Robert Z. Leonard,151590
Directing,2.0,56205.0,Director,Atom Egoyan,41796
Directing,0.0,58189.0,Director,Justin Lin,9615
Directing,2.0,49903.0,Director,Tim Hill,9513
Directing,2.0,84110.0,Director,Sam Dunn,20604
Directing,2.0,84111.0,Director,Scot McFadyen,20604
Directing,0.0,1172541.0,Director,Jessica Joy Wise,20604
Directing,2.0,4617.0,Director,Andreas Dresen,410
Directing,0.0,2357.0,Director,Howard Franklin,31692
Directing,0.0,93906.0,Director,Robert Z. Leonard,25509
Directing,2.0,33026.0,Director,Harold S. Bucquet,31998
Directing,2.0,6198.0,Director,Vondie Curtis-Hall,9917
Directing,1.0,33806.0,Director,Michele Lupo,10770
Directing,2.0,9855.0,Director,Terence Young,4375
Directing,1.0,53583.0,Director,Alison Murray,8008
Directing,0.0,114629.0,Director,Philippe Mora,60269
Directing,2.0,8635.0,Director,Buster Keaton,51303
Directing,2.0,122969.0,Director,Edward Sedgwick,51303
Directing,2.0,9032.0,Director,Bryan Singer,1452
Directing,0.0,86290.0,Director,Derek Jarman,43654
Directing,2.0,172.0,Director,Michael Winterbottom,7872
Directing,2.0,182.0,Director,Mat Whitecross,7872
Directing,0.0,226095.0,Director,Lian Lunson,57406
Directing,2.0,27991.0,Director,Stuart Gordon,18191
Directing,0.0,87191.0,Director,Billy Kent,14474
Directing,2.0,16959.0,Director,Jonathan Dayton,773
Directing,1.0,16960.0,Director,Valerie Faris,773
Directing,2.0,74647.0,Director,Keith Fulton,16429
Directing,2.0,106537.0,Director,Louis Pepe,16429
Directing,0.0,85434.0,Director,Bob Hercules,19999
Directing,0.0,85436.0,Director,Cheri Pugh,19999
Directing,0.0,1082084.0,Director,Pjer Žalica,126090
Directing,2.0,1927.0,Director,Blake Edwards,36576
Directing,2.0,78806.0,Director,J.T. Petty,33005
Directing,2.0,65237.0,Director,John Fasano,36762
Directing,2.0,85076.0,Director,John Hazlett,19676
Directing,2.0,2725.0,Director,Rainer Werner Fassbinder,10308
Directing,2.0,9935.0,Director,Michael Fengler,10308
Directing,2.0,74971.0,Director,Jem Cohen,34380
Directing,2.0,11593.0,Director,Rudolph Maté,19972
Directing,2.0,15378.0,Director,Carol Reed,21631
Directing,2.0,40199.0,Director,Anthony Mann,35955
Directing,0.0,2765.0,Director,Nicholas Ray,41214
Directing,2.0,223.0,Director,Alejandro González Iñárritu,1164
Directing,2.0,74878.0,Director,Tay Garnett,71282
Directing,2.0,13776.0,Director,John Frankenheimer,72881
Directing,2.0,57810.0,Director,Richard Claus,9520
Directing,2.0,47399.0,Director,Frank Tashlin,42839
Directing,2.0,1032103.0,Director,Rakesh Roshan,32740
Directing,2.0,40250.0,Director,Paul Dinello,13141
Directing,2.0,13776.0,Director,John Frankenheimer,31915
Directing,2.0,6593.0,Director,John Huston,45817
Directing,0.0,8500.0,Director,John Ford,43838
Directing,0.0,945277.0,Director,Philip Chidel,31463
Directing,2.0,11401.0,Director,John Woo,39083
Directing,2.0,64992.0,Director,Hou Hsiao-hsien,11554
Directing,2.0,21916.0,Director,Charles Bail,25305
Directing,2.0,116330.0,Director,Patrick Creadon,35199
Directing,2.0,3831.0,Director,Jean-Pierre Melville,15383
Directing,2.0,4415.0,Director,Federico Fellini,47850
Directing,2.0,35689.0,Director,Keenen Ivory Wayans,9072
Directing,2.0,34751.0,Director,Ray Enright,43903
Directing,2.0,95293.0,Director,Busby Berkeley,43903
Directing,0.0,93906.0,Director,Robert Z. Leonard,43600
Directing,2.0,8514.0,Director,Robert Parrish,73907
Directing,2.0,16384.0,Director,Ralph Bakshi,27716
Directing,2.0,150150.0,Director,Min Kyu-dong,54111
Directing,2.0,939128.0,Director,Kim Tae-yong,54111
Directing,2.0,58797.0,Director,Andy Cheng,9727
Directing,0.0,307546.0,Director,Jim Hanon,14120
Directing,2.0,1744.0,Director,Robert Wise,76344
Directing,2.0,51677.0,Director,Gordon Douglas,42636
Directing,2.0,57193.0,Director,Gil Kenan,9297
Directing,0.0,96387.0,Director,Petr Zelenka,26826
Directing,0.0,589507.0,Director,Ryszard Zatorski,81312
Directing,2.0,34262.0,Director,Bertrand Blier,5070
Directing,2.0,5015.0,Director,Brian W. Cook,13802
Directing,0.0,72646.0,Director,Tomás Gutiérrez Alea,43778
Directing,2.0,4755.0,Director,David R. Ellis,326
Directing,2.0,1243.0,Director,Woody Allen,512
Directing,2.0,55710.0,Director,Adam McKay,9718
Directing,2.0,17825.0,Director,Shawn Levy,1593
Directing,2.0,1152.0,Director,Oliver Stone,1852
Directing,2.0,12995.0,Director,Marc Forster,1262
Directing,2.0,74878.0,Director,Tay Garnett,43610
Directing,2.0,90522.0,Director,Daniel Mann,126781
Directing,2.0,10001.0,Director,William Wyler,47758
Directing,0.0,89849.0,Director,Chris Graham,13338
Directing,2.0,638.0,Director,Michael Mann,82
Directing,2.0,12833.0,Director,Edward Burns,14963
Directing,2.0,20019.0,Director,Lee Daniels,9921
Directing,2.0,67426.0,Director,William Keighley,36342
Directing,2.0,107736.0,Director,John Henderson,51043
Directing,2.0,105866.0,Director,Marco Bellocchio,24164
Directing,2.0,20430.0,Director,Radu Mihaileanu,1986
Directing,0.0,2765.0,Director,Nicholas Ray,31152
Directing,1.0,46617.0,Director,Ida Lupino,31152
Directing,2.0,20646.0,Director,Gabriele Muccino,1402
Directing,0.0,28233.0,Director,Wisit Sasanatieng,2805
Directing,1.0,31024.0,Director,Betty Thomas,9293
Directing,2.0,60237.0,Director,John A. Davis,9906
Directing,2.0,48049.0,Director,Arthur Robison,84956
Directing,2.0,11572.0,Director,Carl Theodor Dreyer,35075
Directing,2.0,11572.0,Director,Carl Theodor Dreyer,55587
Directing,2.0,94218.0,Director,Roy Del Ruth,43597
Directing,2.0,69099.0,Director,Dan Ireland,47880
Directing,0.0,107533.0,Director,Cristi Puiu,31032
Directing,2.0,96369.0,Director,Carlos Saura,51857
Directing,0.0,70282.0,Director,David Weisman,42479
Directing,0.0,192625.0,Director,John Palmer,42479
Directing,2.0,222298.0,Director,Matti Kassila,145899
Directing,2.0,149091.0,Director,Joseph Anthony,43542
Directing,2.0,20192.0,Director,Brian Taylor,1948
Directing,2.0,20193.0,Director,Mark Neveldine,1948
Directing,1.0,90.0,Director,Isabel Coixet,148
Directing,2.0,60804.0,Director,Jarno Laasala,9951
Directing,2.0,2352.0,Director,Jean-Jacques Annaud,77221
Directing,0.0,8500.0,Director,John Ford,77250
Directing,2.0,146006.0,Director,Mark Hammond,52452
Directing,0.0,108662.0,Director,Sean Stanek,31979
Directing,2.0,42712.0,Director,Tony Giglio,5289
Directing,2.0,59210.0,Director,Patrick Stettner,9782
Directing,2.0,4489.0,Director,Steve Oedekerk,9907
Directing,2.0,15389.0,Director,Louis Malle,42501
Directing,2.0,20370.0,Director,Irving Pichel,27203
Directing,0.0,64114.0,Director,Edward Dmytryk,63618
Directing,0.0,2087.0,Director,Richard Fleischer,35921
Directing,2.0,37846.0,Director,Emeric Pressburger,15696
Directing,2.0,68424.0,Director,Michael Powell,15696
Directing,2.0,19032.0,Director,John Hough,19017
Directing,2.0,4341.0,Director,Ben Hecht,42756
Directing,2.0,13338.0,Director,Lee Garmes,42756
Directing,2.0,119146.0,Director,Arch Nicholson,37929
Directing,1.0,29214.0,Director,Anne Fletcher,9762
Directing,2.0,18357.0,Director,Peter Hewitt,14113
Directing,0.0,32868.0,Director,Erik Canuel,15049
Directing,2.0,100131.0,Director,Garson Kanin,86604
Directing,0.0,93107.0,Director,Masaaki Yuasa,21712
Directing,0.0,1339342.0,Director,Robert Edwards,15414
Directing,2.0,53068.0,Director,Ryan Fleck,7859
Directing,2.0,81118.0,Director,Emmanuel Carrère,16998
Directing,0.0,18899.0,Director,Yuen Woo-ping,25645
Directing,0.0,25236.0,Director,Johnnie To,58311
Directing,0.0,67259.0,Director,Ching Siu-Tung,58311
Directing,0.0,67259.0,Director,Ching Siu-Tung,18672
Directing,2.0,26760.0,Director,Tsui Hark,39776
Directing,2.0,280.0,Director,Terry Gilliam,11559
Directing,0.0,69392.0,Director,Charles Walters,31513
Directing,0.0,64901.0,Director,Gordon Chan,10348
Directing,2.0,67426.0,Director,William Keighley,26718
Directing,2.0,1012.0,Director,Anders Thomas Jensen,1023
Directing,2.0,13980.0,Director,Vincente Minnelli,59964
Directing,2.0,95293.0,Director,Busby Berkeley,59964
Directing,2.0,37362.0,Director,Henry King,71436
Directing,0.0,22172.0,Director,Murali K. Thalluri,2168
Directing,1.0,63713.0,Director,Martha Coolidge,10118
Directing,2.0,3227.0,Director,Steve Pink,9788
Directing,0.0,173004.0,Director,Clément Virgo,14174
Directing,0.0,56033.0,Director,Enzo Barboni,11689
Directing,0.0,123461.0,Director,Clas Lindberg,39797
Directing,2.0,73088.0,Director,Peter Dalle,39749
Directing,1.0,77530.0,Director,Hella Joof,14893
Directing,2.0,1744.0,Director,Robert Wise,33813
Directing,2.0,17386.0,Director,Laurent Cantet,1540
Directing,2.0,18574.0,Director,Budd Boetticher,26502
Directing,2.0,76381.0,Director,David Butler,57840
Directing,2.0,17329.0,Director,Neil Burger,1491
Directing,2.0,19528.0,Director,Vincent Sherman,34233
Directing,0.0,2662.0,Director,Frank Capra,33792
Directing,2.0,21305.0,Director,Lloyd Bacon,51601
Directing,0.0,3224.0,Director,Stephen Frears,1165
Directing,2.0,52342.0,Director,Olivier Marchal,7291
Directing,2.0,52049.0,Director,Jay Chandrasekhar,9988
Directing,2.0,12648.0,Director,Bob Dolman,24115
Directing,2.0,21673.0,Director,Ericson Core,11652
Directing,2.0,75646.0,Director,Bryan Barber,13816
Directing,2.0,21305.0,Director,Lloyd Bacon,34006
Directing,2.0,53090.0,Director,Eran Riklis,22238
Directing,2.0,39978.0,Director,Jeff Stanzler,4913
Directing,0.0,10586.0,Director,Richard Lester,63848
Directing,2.0,6603.0,Director,Jack Cardiff,43006
Directing,2.0,12238.0,Director,David Lean,19072
Directing,2.0,140815.0,Director,James Parrott,44892
Directing,0.0,78185.0,Director,Albert Lamorisse,15265
Directing,2.0,131405.0,Director,James W. Horne,25599
Directing,2.0,59.0,Director,Luc Besson,11227
Directing,2.0,14292.0,Director,Sidney Gilliat,29589
Directing,0.0,141065.0,Director,Alfred J. Goulding,33810
Directing,2.0,10516.0,Director,John G. Blystone,43841
Directing,2.0,225140.0,Director,Maurizio Nichetti,41937
Directing,0.0,82335.0,Director,Richard Glatzer,64499
Directing,0.0,82337.0,Director,Wash Westmoreland,64499
Directing,0.0,45405.0,Director,Jay Duplass,24055
Directing,2.0,45407.0,Director,Mark Duplass,24055
Directing,2.0,77104.0,Director,Charles Sturridge,14597
Directing,0.0,40864.0,Director,Andrew Bujalski,40769
Directing,2.0,58689.0,Director,Neil LaBute,9708
Directing,2.0,76705.0,Director,Preston A. Whitmore II,14351
Directing,1.0,59466.0,Director,Jamie Babbit,9813
Directing,2.0,2226.0,Director,Sydney Pollack,27453
Directing,2.0,122793.0,Director,Douglas Camfield,39382
Directing,0.0,3849.0,Director,Tage Danielsson,271
Directing,0.0,232851.0,Director,Jonas Frick,35327
Directing,2.0,47062.0,Director,Daniel Lind Lagerlöf,49940
Directing,2.0,73088.0,Director,Peter Dalle,22471
Directing,2.0,15488.0,Director,Ken Loach,1116
Directing,2.0,1744.0,Director,Robert Wise,29966
Directing,0.0,15127.0,Director,Luchino Visconti,43231
Directing,2.0,47275.0,Director,Lajos Koltai,41508
Directing,2.0,37362.0,Director,Henry King,61564
Directing,2.0,8636.0,Director,Cecil B. DeMille,50070
Directing,2.0,793.0,Director,Luis Buñuel,37628
Directing,2.0,26708.0,Director,Stuart Cooper,55343
Directing,2.0,41041.0,Director,Christopher Smith,5072
Directing,2.0,4387.0,Director,François Ozon,2566
Directing,2.0,16834.0,Director,Allen Coulter,1249
Directing,2.0,16938.0,Director,Renny Harlin,9954
Directing,2.0,37362.0,Director,Henry King,43829
Directing,0.0,1154307.0,Director,Jimmy Larouche,171771
Directing,2.0,3417.0,Director,Tony Goldwyn,7511
Directing,2.0,23724.0,Director,Patrice Chéreau,32687
Directing,2.0,86203.0,Director,Bart Freundlich,14057
Directing,0.0,96222.0,Director,Laurie Collyer,13075
Directing,2.0,63571.0,Director,Wilson Yip,24916
Directing,2.0,17403.0,Director,Mike Judge,7512
Directing,0.0,19003.0,Director,Heidi Ewing,1776
